model	feature_type	data_type	disease	cv_mean	cv_var	cv_1	cv_2	cv_3	cv_4	cv_5	cv_6	cv_7	cv_8	cv_9	cv_10
dc	decimal	randomize	strawberry__hasumonyoto__hompokiseikaburitsu	152.22700949590833	367.2000115224617	158.62783946881913	176.55871676531626	115.07523380095056	164.9447377721935	151.82357003158876	126.70590551443816	165.93727786888766	167.16806101944235	151.34609385420438	144.0826588632423
dc	decimal	shuffle	strawberry__hasumonyoto__hompokiseikaburitsu	14.491543495273987	283.9884241033538	9.18860398949332	6.941668791820676	10.126345178955859	10.085624954569635	7.31154702177159	61.62025809539207	5.823215034097	12.757173607741255	5.524943438624508	15.536054840273962
dc	decimal	randomize	strawberry__hasumonyoto__naedokokiseikaburitsu	161.98391843355677	1806.1629821116874	85.7741872593381	159.66841102513027	206.41463126435588	97.5935448685004	190.88583595139767	137.37877060083548	170.9884915311879	182.3142890724696	206.3240621712237	182.49696059112875
dc	decimal	shuffle	strawberry__hasumonyoto__naedokokiseikaburitsu	8.139845150888249	12.566361701866477	8.228152891141487	4.61445661769002	8.010491167837339	13.699537923575038	7.281434755035369	1.323411413497776	8.188255043729221	8.296810323352732	8.939895755047205	12.816005617976296
dc	decimal	randomize	strawberry__iobyo__hompohasseimenseki	277.68987509571696	10758.569085389858	388.641697845158	164.09449917009985	324.7056361449457	417.6983258685187	350.52314953286873	153.73565861395187	332.40352902483755	312.44431647734444	158.40670717463274	174.24523110481246
dc	decimal	shuffle	strawberry__iobyo__hompohasseimenseki	213.50639309445788	16271.195525023155	115.96455678414421	455.504896989971	259.07595192551383	264.0585316782769	101.8630400315895	87.8289206276199	103.21209882649197	272.98086989283337	117.62388818377543	356.95117600436254
dc	decimal	randomize	strawberry__konajiramirui__hompohasseimenseki	175.0455289937543	2425.7860200280375	151.8260883618703	96.78909613379174	188.87427120459094	280.1304389760404	136.86015307264867	139.92875237484847	176.19946323428246	195.65400869496688	181.23450435431235	202.95851353019074
dc	decimal	shuffle	strawberry__konajiramirui__hompohasseimenseki	9.807271195975908	81.66432204806625	7.832282156840842	12.485092050237407	5.443300153208815	33.68599075525565	1.9809135758637537	5.2563483775282025	7.729812416870153	7.286334200828395	3.8978812169957653	12.474757056130091
dc	decimal	randomize	strawberry__konajiramirui__hompokiseikaburitsu	166.6577247979426	1469.8503897374094	230.38007267109725	155.2648475658803	157.70397077879258	170.09463023869114	170.93417780353866	142.46827209927483	125.06825848644245	112.38920764849175	175.73478838996334	226.53902229725384
dc	decimal	shuffle	strawberry__konajiramirui__hompokiseikaburitsu	5.970481329656289	3.3939568014647916	7.411784228817338	4.498183876740015	4.604740640213775	10.130332946899776	4.996105174952977	5.812021768697032	4.579928853084914	4.36033255612459	6.067803718477843	7.243579532554635
