model	feature_type	data_type	disease	cv_mean	cv_var	cv_1	cv_2	cv_3	cv_4	cv_5	cv_6	cv_7	cv_8	cv_9	cv_10
dc	category	shuffle	eggplant__kinkakubyo__hompohasseimenseki	24.86196709243415	56.588636021999704	27.761679432401202	34.44015057596078	24.13934088846437	7.854754138883917	30.46338396114093	17.538962284766104	29.308071161031364	28.529122714982623	24.798403233315888	23.785802533394296
dc	category	randomize	eggplant__konajiramirui__hasseimenseki	173.36912490216218	727.4487640010518	198.59906151465353	161.915177978758	179.31460694178335	131.30183289709146	196.63263373688105	178.7318523916809	196.89721693169218	204.5831393633384	140.15778679661602	145.55794046912706
dc	category	shuffle	eggplant__konajiramirui__hasseimenseki	81.46006428951765	308.2879363634068	77.45118814593302	80.3024098777978	72.6303236211749	70.99873221504328	120.45278686793336	73.96918139895647	64.44392125903337	63.72092734089527	93.7259989873271	96.90517318108189
dc	category	randomize	eggplant__konajiramirui__kiseiseichuusuuPeryo	0.5819583028368942	0.1465258739929662	0.5656854249492461	0.40406101782091297	0.8498365855987826	0.5	0.0	1.0	0.5	1.0	1.0	0.0
dc	category	shuffle	eggplant__konajiramirui__kiseiseichuusuuPeryo	0.7258057176856663	0.05088824930257981	0.5555555555555429	0.5153882032022076	0.9204467514322889	0.5	0.5	1.0	1.0	0.6666666666666288	0.5999999999999943	1.0
dc	category	randomize	eggplant__konajiramirui__seichuukiseiyoritsu	63.30792072636535	243.3696762163691	58.34453220609291	80.5022773455372	61.15755205589402	79.46723348712277	50.46123922212176	58.88569890072567	82.50102426698739	60.53399272559143	69.60367609799395	31.621980955586505
dc	category	shuffle	eggplant__konajiramirui__seichuukiseiyoritsu	28.197448684786075	412.33844472805725	15.559847156621267	3.772061673061708	48.161064361373334	2.285278976405288	43.991565987119564	24.269287972707605	20.65895122277508	44.340245780028475	62.363427459378606	16.572756258389852
dc	category	randomize	eggplant__mamehamoguribae__hasseimenseki	125.54249807468068	118.19042474234682	124.33312281887754	141.55699482608009	117.35814946937013	135.48597902734707	112.43150036178477	128.02881870029373	109.54632062317596	118.63175846493904	136.69725111692432	131.35508533801428
dc	category	shuffle	eggplant__mamehamoguribae__hasseimenseki	53.221468783318514	240.17646287764293	42.0794980499405	50.65304588460187	39.265070179901734	53.64453003054567	44.376643991899044	59.584593903277465	65.7557492229499	57.7519617276235	86.56464486853656	32.538949973908906
dc	category	randomize	eggplant__mamehamoguribae__yochuukiseikaburitsu	84.73289417441772	220.7451027410854	75.2514936854842	106.07968298454959	82.49249471419228	97.2092976846777	80.13896610356433	87.3420929021388	57.62586694175204	95.18061923708673	68.81603392744073	97.1923935632908
dc	category	shuffle	eggplant__mamehamoguribae__yochuukiseikaburitsu	29.694288287858967	407.85550164239123	17.12790480137961	32.23439914178548	28.073903379733057	24.070371691238194	29.528811998580608	14.15918168095833	84.31617541661717	19.817196514027803	30.14369741366649	17.47124084060296
dc	category	randomize	eggplant__mozaikubyo__hompohasseimenseki	180.25295785483428	453.0462911333229	161.8113992512315	169.34815095164979	175.6619765576052	143.0061470314318	198.9887562143043	168.0102010548677	218.58047991054573	186.92702121152303	189.17236230137155	191.02308406381212
dc	category	shuffle	eggplant__mozaikubyo__hompohasseimenseki	47.143071864486224	16.59550060475968	48.95647119656806	45.30101456167199	41.952833234627484	55.54198141484882	44.64009201278571	49.99270515412427	46.000260626446305	44.72742948231896	50.59920425489917	43.718726706571445
dc	category	randomize	eggplant__mozaikubyo__hompohasseiryo	2.6325957347737186	4.142866658728505	6.214938143171766	3.6565489462840333	0.0	0.6094248243813354	3.656548946284431	3.656548946284431	3.6565489462849996	0.6094248243802554	3.656548946285625	0.6094248243803122
dc	category	shuffle	eggplant__mozaikubyo__hompohasseiryo	3.421656602056955	3.166229191933786	4.264232201387224	4.661203607378738	3.1994803279990265	0.9141372365704115	6.094248243808693	4.11361756457103	3.1994803279990265	3.6565489462840333	1.0231815394945443e-12	4.113617564570347
dc	category	randomize	eggplant__mozaikubyo__hompohatsubyokaburitsu	224.11869436396327	446.83032354272314	246.31220573640093	197.7308864001139	267.4943765206416	228.49381685413795	213.37358230387795	227.02094646655465	198.39374907835534	219.13440918643275	214.23425860319256	228.99871248992542
dc	category	shuffle	eggplant__mozaikubyo__hompohatsubyokaburitsu	50.39806544387521	97.7374206553354	55.54708967492092	54.50858178389016	52.11964803540309	49.66812948939501	51.45223547291372	28.137882092341325	49.31399818047135	62.331950008024506	60.2614307794314	40.63970892196065
dc	category	randomize	eggplant__mozaikubyo__naedokohatsubyokaburitsu	202.37166497753284	2840.98331138948	204.68718463928207	229.42626533265496	96.82489981657505	183.80877744728807	254.51566729536023	166.87563442952103	199.74571340533726	262.59525662128783	160.06344405406557	265.1738067339566
dc	category	shuffle	eggplant__mozaikubyo__naedokohatsubyokaburitsu	24.135164334334206	871.7353010323845	7.646713164636301	19.15657997172298	0.5916079783099616	39.14029253850819	26.93655096291613	26.93871233415254	0.9629237883769614	2.3112413839090586	99.65394057423077	18.013080646579176
dc	category	randomize	eggplant__nijuuyahoshitento__hompohasseimenseki	186.9524555359111	291.93157217074827	168.6942159410084	190.85605666175857	158.2753508002443	178.84997963350636	198.17980610760225	195.1715791254916	181.86679889415413	177.3954075970824	211.94696212929009	208.2883984689726
dc	category	shuffle	eggplant__nijuuyahoshitento__hompohasseimenseki	56.27625799463366	107.12725281502331	62.80173187119151	54.61546515247178	44.33926317447742	65.36136842416246	57.10829225478162	54.874294966395276	70.51223317309125	38.699334943795435	47.79916920361628	66.65142678235352
dc	category	randomize	eggplant__okahamakibyo__hasseikaburitsu	236.11840378003677	7821.7793566661985	331.0176191206823	160.36395060003827	369.3504372497528	300.37240050197454	150.09300673592463	150.08329829463605	238.4606255131313	317.47734233333944	126.60585936962197	217.35949808126637
dc	category	shuffle	eggplant__okahamakibyo__hasseikaburitsu	86.77700809166525	8337.92182843407	201.03129397676517	8.291677203182909	6.1238543053731505	64.14812326035324	97.8556727788878	9.158995835218455	94.0050577959393	101.55133685690326	277.18001723843236	8.424051665596927
dc	category	randomize	eggplant__okahamakibyo__hompohasseimenseki	208.95859467554752	2084.1686252914537	156.95612345884143	231.55370238790388	241.53423302854225	167.99296949553667	169.58046929800426	194.15977455291053	290.07606373960675	162.0891669028928	220.63483816803188	255.0086057232047
dc	category	shuffle	eggplant__okahamakibyo__hompohasseimenseki	64.34724330810685	8109.946226372534	205.883159661551	6.892869078437087	207.43952407498344	5.914081800194411	17.434988014412536	167.85737615819446	4.84758362835973	2.0943044456599678	18.49108201613542	6.617464203140396
dc	category	randomize	eggplant__rimmonbyo__hompohasseimenseki	234.02525651706182	408.3319366137895	272.47588348957515	245.94406956336937	238.85852922097644	218.88735227768208	245.94982313583026	222.2260299075722	241.29009165261226	205.62570317075333	209.01080944741992	239.98427330482696
